gene_name,TCGA-COAD(Asian)(11)
IGHV3-72,0.0
IGHV3-73,0.0
IGHV3-74,0.0
IGHV3-75,0.0
IGHV3-79,0.0
RBBP6,0.0
IGHV3OR15-7,0.0
BMS1P15,0.0
IL27,0.0
RP11-192H23.4,0.0
SDF2,0.0
CHEK2P2,0.0
SLC46A1,0.0
SARM1,0.0
AC026495.1,0.0
RP11-467L19.8,0.0
GOLGA6L6,0.0
GOLGA8CP,0.0
RN7SL759P,0.0
NBEAP1,0.0
CLN3,0.0
IGHV1-69,0.0
UNC119,0.0
IGHV1-68,0.0
SGK494,0.0
IGHV3-48,0.0
ARHGAP17,0.0
IGHV3-50,0.0
IGHV5-51,0.0
IGHV3-52,0.0
IGHV3-53,0.0
ALDOC,0.0
IGHV3-54,0.0
IGHV4-55,0.0
IGHV7-56,0.0
IGHV4-59,0.0
IGHV4-61,0.0
SLC5A11,0.0
IGHV3-64,0.0
NPIPB7,0.0
IGHV3-65,0.0
IGHV3-66,0.0
IGHV1-67,0.0
SNORD115-10,0.0
TMEM11,0.0
USP32P1,0.0
TMEM219,0.0
TOP3A,0.0
ZP2,0.0
MIEF2,0.0
RP11-578F21.2,0.0
GOLGA8M,0.0
SEZ6L2,0.0
ASPHD1,0.0
KCTD13,0.0
RP11-578F21.6,0.0
WHAMMP2,0.0
SHMT1,0.0
RP11-578F21.10,0.0
GOLGA6L7P,0.0
LLGL1,0.0
ALKBH5,0.0
LYRM1,0.0
DCUN1D3,0.0
FAM189A1,0.0
NDNL2,0.0
GOLGA8J,0.0
SMCR8,0.0
EVPLL,0.0
DRG2,0.0
LGALS9C,0.0
TRIM16L,0.0
MVP,0.0
ATP10A,0.0
TBC1D28,0.0
CDIPT,0.0
RP11-1084I9.1,0.0
GABRB3,0.0
SLC7A5P2,0.0
CTD-2303H24.2,0.0
NPIPB3,0.0
HERC2P9,0.0
CRYM-AS1,0.0
OCA2,0.0
RP11-483E23.2,0.0
KRT16P1,0.0
GOLGA8F,0.0
GOLGA8G,0.0
CRYM,0.0
RP11-578F21.4,0.0
TBC1D3P4,0.0
ULK4P3,0.0
GOLGA8T,0.0
SNORD115-12,0.0
FLCN,0.0
RP13-395E19.3,0.0
ULK4P1,0.0
GOLGA8O,0.0
RP11-632K20.7,0.0
GPR139,0.0
RP11-1000B6.3,0.0
GPRC5B,0.0
IQCK,0.0
GOLGA8N,0.0
INO80E,0.0
DNM1P31,0.0
DOC2A,0.0
PLD6,0.0
MPRIP,0.0
C16orf92,0.0
TBC1D27,0.0
RP11-219A15.2,0.0
FMN1,0.0
RP11-92B11.3,0.0
GDE1,0.0
GOLGA8K,0.0
MED9,0.0
GID4,0.0
ULK4P2,0.0
ATPAF2,0.0
LRRC48,0.0
DNM1P30,0.0
ERI2,0.0
GOLGA8R,0.0
TOM1L2,0.0
CTD-3092A11.1,0.0
CTD-3092A11.2,0.0
GOLGA8Q,0.0
ARHGAP11B,0.0
TAOK2,0.0
AC004460.1,0.0
MTMR10,0.0
SMCR2,0.0
ACSM3,0.0
KLF13,0.0
RASD1,0.0
SEZ6,0.0
RP11-126F18.2,0.0
CHRNA7,0.0
SNORD109B,0.0
SNORD115-48,0.0
IGSF6,0.0
AKAP10,0.0
NFATC2IP,0.0
USP32P3,0.0
UPF3AP2,0.0
AC092338.5,0.0
SNORD115-20,0.0
SNORD115-21,0.0
AC004702.2,0.0
SPNS1,0.0
SNORD115-22,0.0
SNORD115-23,0.0
SRP68P3,0.0
ALDH3A1,0.0
SNORD115-24,0.0
SLC47A2,0.0
SNORD115-25,0.0
SNORD115-27,0.0
SNORD115-28,0.0
SNORD115-29,0.0
SNORD115-30,0.0
SNORD115-31,0.0
SNORD115-19,0.0
RP11-434D2.2,0.0
SNORD115-47,0.0
RRN3P3,0.0
SNORD115-14,0.0
DHRS7B,0.0
NPIPB5,0.0
SMG1P1,0.0
SNORD115-15,0.0
SNORD115-16,0.0
AC090774.2,0.0
RP11-381P6.1,0.0
SNORD115-17,0.0
SNORD115-18,0.0
NOS2P3,0.0
RP11-344E13.1,0.0
CCDC144NL,0.0
ABHD17AP6,0.0
RP11-283C24.1,0.0
MEIS3P2,0.0
RP11-434D2.3,0.0
RP11-434D2.7,0.0
KRT16P3,0.0
LGALS9B,0.0
SNORD115-32,0.0
SNORD115-33,0.0
ALDH3A2,0.0
C16orf54,0.0
SNORD115-42,0.0
SNORD115-43,0.0
OTOA,0.0
SNORD3C,0.0
SNORD3A,0.0
SNORD115-44,0.0
GRAPL,0.0
QPRT,0.0
AC007952.5,0.0
SNORD3B-2,0.0
CTB-134H23.3,0.0
SNORD3B-1,0.0
GRAP,0.0
FAM83G,0.0
SLC5A10,0.0
ZG16,0.0
KIF22,0.0
MAZ,0.0
PRPSAP2,0.0
TVP23B,0.0
SNORD115-41,0.0
B9D1,0.0
RP11-645C24.5,0.0
RRN3P1,0.0
C16orf52,0.0
SNORD115-34,0.0
SNX29P2,0.0
NPIPB11,0.0
AC004448.5,0.0
SNORD115-35,0.0
SNORD115-36,0.0
SLX1B,0.0
SNORD115-37,0.0
RNF112,0.0
MFAP4,0.0
SNORD115-38,0.0
RP11-231C14.4,0.0
SRP14,0.0
SNORD115-40,0.0
MIR3680-2,0.0
SLC7A5P1,0.0
UQCRC2,0.0
NPIPB4,0.0
FBXL19,0.0
ZNF23,0.0
ORAI3,0.0
RCN2,0.0
RP11-24M17.5,0.0
DEF8,0.0
TUBB3,0.0
MC1R,0.0
GNG13,0.0
CHTF18,0.0
TCF25,0.0
RN7SL319P,0.0
DNM1P49,0.0
UBE2Q2,0.0
RPUSD1,0.0
ZNF276,0.0
SPATA2L,0.0
MSLN,0.0
CDK10,0.0
NARFL,0.0
SPATA33,0.0
E2F4,0.0
HAGHL,0.0
C15orf27,0.0
CCDC78,0.0
ISL2,0.0
DPEP1,0.0
FAM173A,0.0
ELMO3,0.0
EXOC3L1,0.0
CENPBD1,0.0
AFG3L1P,0.0
C17orf97,0.0
SSTR5,0.0
TRADD,0.0
GEMIN4,0.0
FAM57A,0.0
FAM101B,0.0
SNUPN,0.0
IMP3,0.0
SSTR5-AS1,0.0
SOX8,0.0
FBXL8,0.0
HSF4,0.0
RPH3AL,0.0
PRR25,0.0
ODF3L1,0.0
DOC2B,0.0
RP11-356C4.5,0.0
RP11-356C4.3,0.0
NOL3,0.0
DNM1P35,0.0
FAM157C,0.0
LMF1,0.0
MIR4313,0.0
KIAA0895L,0.0
DBNDD1,0.0
METRN,0.0
PSTPIP1,0.0
NXN,0.0
RPL13,0.0
RNF166,0.0
SNAI3,0.0
HYKK,0.0
PIGQ,0.0
CHRNA5,0.0
MVD,0.0
CHRNA3,0.0
CYBA,0.0
CAPN15,0.0
IL17C,0.0
ZC3H18,0.0
TPPP3,0.0
CHRNB4,0.0
RAB11FIP3,0.0
RP11-863P13.4,0.0
BANP,0.0
DECR2,0.0
RP11-160C18.2,0.0
NME4,0.0
CA5A,0.0
KLHDC4,0.0
ZDHHC1,0.0
ZCCHC14,0.0
Z97634.3,0.0
TMEM8A,0.0
NHLRC4,0.0
CTU2,0.0
RAB40C,0.0
ACSF3,0.0
FBXL16,0.0
SPG7,0.0
WDR24,0.0
ZNF778,0.0
SLC22A31,0.0
CDH15,0.0
TMEM208,0.0
FHOD1,0.0
RHBDL1,0.0
SLC9A5,0.0
RHOT2,0.0
CTD-2555A7.2,0.0
CRABP1,0.0
SH2D7,0.0
CBFA2T3,0.0
CIB2,0.0
PABPN1L,0.0
FAM195A,0.0
WFIKKN1,0.0
GALNS,0.0
WDR61,0.0
APRT,0.0
CDT1,0.0
PIEZO1,0.0
RNMTL1,0.0
PTPN9,0.0
STX8,0.0
CLK3,0.0
DNM1P33,0.0
FAHD1,0.0
GOLGA6A,0.0
HAGH,0.0
IGFALS,0.0
NUBP2,0.0
NAE1,0.0
ISLR2,0.0
OR1E2,0.0
SPSB3,0.0
EME2,0.0
OR1E1,0.0
MRPS34,0.0
RP11-64J4.2,0.0
NME3,0.0
RP11-60L3.1,0.0
OR1D4,0.0
CRAMP1L,0.0
TMEM204,0.0
SEMA7A,0.0
UBL7,0.0
OR1D5,0.0
ARID3B,0.0
RAP1GAP2,0.0
hsa-mir-1253,0.0
ASPA,0.0
TRPV3,0.0
LOXL1,0.0
TBL3,0.0
NPW,0.0
ZNF598,0.0
GFER,0.0
P2RX5,0.0
CKLF,0.0
EMC6,0.0
TAX1BP3,0.0
GOLGA6B,0.0
CKLF-CMTM1,0.0
HIGD2B,0.0
NOXO1,0.0
CMTM1,0.0
TBC1D21,0.0
CMTM2,0.0
NPM1P42,0.0
RPS2,0.0
CMTM3,0.0
NDUFB10,0.0
CTNS,0.0
TRPV1,0.0
CD276,0.0
MSRB1,0.0
HS3ST6,0.0
DYNC1LI2,0.0
CLUH,0.0
IFT140,0.0
C1QTNF8,0.0
CYP1A1,0.0
RILP,0.0
CES2,0.0
CES3,0.0
SCARF1,0.0
SLC43A2,0.0
GNPTG,0.0
CES4A,0.0
TSR3,0.0
CBFB,0.0
PITPNA,0.0
PPCDC,0.0
UBE2I,0.0
TPSD1,0.0
INPP5K,0.0
B3GNT9,0.0
GOLGA6D,0.0
MYO1C,0.0
CRK,0.0
TPSAB1,0.0
DNM1P34,0.0
TPSB2,0.0
ANP32BP1,0.0
COMMD4,0.0
TPSG1,0.0
TUSC5,0.0
TLCD2,0.0
MIR22HG,0.0
UNKL,0.0
RRAD,0.0
METTL16,0.0
CA7,0.0
MNT,0.0
CYP1A2,0.0
PTX4,0.0
CPLX3,0.0
CLCN7,0.0
ULK3,0.0
CCDC154,0.0
SRR,0.0
SCAMP2,0.0
HIC1,0.0
WDR81,0.0
MPI,0.0
FAM219B,0.0
OVCA2,0.0
DPH1,0.0
COX5A,0.0
RTN4RL1,0.0
RPA1,0.0
SMYD4,0.0
RPP25,0.0
FAM96B,0.0
SERPINF1,0.0
RP11-160C18.4,0.0
MRPL28,0.0
HSD11B2,0.0
IQGAP1,0.0
CFDP1,0.0
PRC1,0.0
VPS4A,0.0
RP11-182J1.1,0.0
WDR73,0.0
RCCD1,0.0
HDDC3,0.0
CTRB2,0.0
UNC45A,0.0
ZFP1,0.0
ZNRF1,0.0
NMB,0.0
WDR59,0.0
MAN2A2,0.0
PDF,0.0
RP11-343C2.12,0.0
SEC11A,0.0
NIP7,0.0
TMED6,0.0
FA2H,0.0
TERF2,0.0
MLKL,0.0
CYB5B,0.0
CRTC3,0.0
NFAT5,0.0
TMEM170A,0.0
CHST6,0.0
CHST5,0.0
RP11-152L20.3,0.0
FAM103A1,0.0
TANGO6,0.0
C15orf40,0.0
MCTP2,0.0
RGMA,0.0
RP11-386M24.4,0.0
FAM174B,0.0
ST8SIA2,0.0
SYCE1L,0.0
RP11-24J19.1,0.0
HDGFRP3,0.0
SV2B,0.0
TMEM231,0.0
RP11-96P7.1,0.0
RP11-150D5.2,0.0
RP11-342A23.1,0.0
AC136698.1,0.0
AC068831.10,0.0
KARS,0.0
CIRH1A,0.0
GOLGA6L4,0.0
DNM1P51,0.0
RP11-182J1.12,0.0
UBE2Q2P1,0.0
NOB1,0.0
NPIPB15,0.0
MAP1LC3B,0.0
CLEC18A,0.0
ZNF710,0.0
RLBP1,0.0
AP3S2,0.0
DHX38,0.0
DDX19A,0.0
ST3GAL2,0.0
FUK,0.0
TXNL4B,0.0
DHODH,0.0
SF3B3,0.0
PKD1L3,0.0
POLG,0.0
IL34,0.0
MTSS1L,0.0
ZNF821,0.0
LINC00925,0.0
MIR9-3,0.0
RHCG,0.0
PHLPP2,0.0
MESP2,0.0
MESP1,0.0
MARVELD3,0.0
PLIN1,0.0
CMTR2,0.0
PEX11A,0.0
EXOSC6,0.0
FKSG63,0.0
SEMA4B,0.0
RPSAP56,0.0
RP11-252A24.2,0.0
ZNF774,0.0
AC009120.6,0.0
AC044860.1,0.0
GOLGA6L3,0.0
PSMD7,0.0
AC009120.4,0.0
RP11-419C5.2,0.0
MIR1972-2,0.0
KLHL25,0.0
LINC00052,0.0
NGRN,0.0
AC004158.3,0.0
GDPGP1,0.0
MRPL46,0.0
HCCAT5,0.0
MIR1179,0.0
MIR7-2,0.0
RP11-346C20.3,0.0
AEN,0.0
ISG20,0.0
CLEC18C,0.0
CIB1,0.0
HAPLN3,0.0
SPATA8,0.0
WHAMM,0.0
AC055873.1,0.0
LINC00923,0.0
MPG,0.0
RANBP10,0.0
TSNAXIP1,0.0
CENPT,0.0
TMED3,0.0
SNRNP25,0.0
WFDC1,0.0
MTHFS,0.0
POLR3K,0.0
ST20-MTHFS,0.0
ADAD2,0.0
WASIR2,0.0
TAF1C,0.0
NUTF2,0.0
HSDL1,0.0
EDC4,0.0
MBTPS1,0.0
Z84812.4,0.0
ZFAND6,0.0
FAH,0.0
DDX11L10,0.0
NECAB2,0.0
FAM138E,0.0
PSKH1,0.0
OSGIN1,0.0
NPRL3,0.0
COTL1,0.0
HBZ,0.0
RGS11,0.0
ATP6V0D1,0.0
FBXO31,0.0
C16orf95,0.0
AGRP,0.0
FOXC2,0.0
MTHFSD,0.0
FOXF1,0.0
LINC00917,0.0
IRF8,0.0
C16orf74,0.0
ARHGDIG,0.0
ZDHHC7,0.0
HBM,0.0
ITFG3,0.0
RLTPR,0.0
CTSH,0.0
PARD6A,0.0
C16orf86,0.0
GFOD2,0.0
HBQ1,0.0
MIR184,0.0
KLHL36,0.0
HBA1,0.0
HBA2,0.0
OR4F4,0.0
RP11-505K9.4,0.0
MLYCD,0.0
DYNLRB2,0.0
GOLGA6L10,0.0
CENPN,0.0
CMC2,0.0
RNU6-181P,0.0
UBE2Q2P2,0.0
PLA2G15,0.0
SPATA41,0.0
GOLGA6L9,0.0
CTD-2054N24.2,0.0
SLC7A6,0.0
AC090825.1,0.0
DNM1P46,0.0
LRRK1,0.0
SLC7A6OS,0.0
RP11-152F13.8,0.0
CSPG4P10,0.0
TTC23,0.0
CPEB1,0.0
PGPEP1L,0.0
SMPD3,0.0
AC105339.2,0.0
CDH3,0.0
FAM169B,0.0
ARRDC4,0.0
ALDH1A3,0.0
VIMP,0.0
HSBP1,0.0
PKD1L2,0.0
MPHOSPH6,0.0
CTRL,0.0
OR4F6,0.0
SDR42E1,0.0
LCAT,0.0
ABHD17C,0.0
MESDC2,0.0
MESDC1,0.0
C15orf26,0.0
IL16,0.0
RNU6-1191P,0.0
STARD5,0.0
SNRPA1,0.0
DNM1P47,0.0
DPEP2,0.0
GCSH,0.0
MEX3B,0.0
RP11-303E16.5,0.0
TARSL2,0.0
C16orf46,0.0
TM2D3,0.0
PCSK6,0.0
ATMIN,0.0
DUS2,0.0
RP11-403P17.5,0.0
SLC9A3R2,0.0
C17orf85,0.0
GPT2,0.0
TUBGCP4,0.0
SAT2,0.0
PPIP5K1,0.0
STRC,0.0
PPL,0.0
FXR2,0.0
AC011330.5,0.0
SOX15,0.0
CKMT1A,0.0
RNU6-845P,0.0
STRCP1,0.0
SHCBP1,0.0
CATSPER2P1,0.0
RNU6-354P,0.0
UBN1,0.0
ORC6,0.0
SERF2,0.0
GLYR1,0.0
SERINC4,0.0
HYPK,0.0
MFAP1,0.0
WDR76,0.0
FRMD5,0.0
MPDU1,0.0
CASC4,0.0
ATP1B2,0.0
ANKRD26P1,0.0
RP11-80F22.15,0.0
TMEM88,0.0
RP11-652G5.1,0.0
SLC6A10P,0.0
CHD3,0.0
RP11-420N3.2,0.0
TMEM87A,0.0
RP11-989E6.3,0.0
CAPN3,0.0
CYB5D1,0.0
SNAP23,0.0
RP11-19N8.2,0.0
ALG1,0.0
STARD9,0.0
LCMT2,0.0
TTBK2,0.0
NAGPA,0.0
RP11-812E19.9,0.0
ARHGAP23P1,0.0
EFNB3,0.0
RP11-598D12.4,0.0
RNA5-8SP2,0.0
WRAP53,0.0
TGM5,0.0
RP11-80F22.10,0.0
SEC14L5,0.0
C16orf87,0.0
DNAJA2,0.0
CORO7-PAM16,0.0
ROGDI,0.0
SQRDL,0.0
CNEP1R1,0.0
SLC35G6,0.0
EID1,0.0
GALK2,0.0
PAPD5,0.0
CDIP1,0.0
ADCY7,0.0
FGF11,0.0
TMEM102,0.0
HMOX2,0.0
C17orf74,0.0
NMRAL1,0.0
DNAJA3,0.0
SLC27A2,0.0
HDC,0.0
GABPB1,0.0
NLGN2,0.0
TMEM256,0.0
TMEM256-PLSCR3,0.0
TMEM95,0.0
USP50,0.0
KCTD11,0.0
NOD2,0.0
TNFAIP8L3,0.0
BLOC1S6,0.0
RP11-96O20.2,0.0
C16orf78,0.0
DUOXA1,0.0
EIF3J,0.0
SMIM22,0.0
CD68,0.0
ITFG1,0.0
EIF4A1,0.0
PHKB,0.0
CTD-2008A1.1,0.0
SORD,0.0
SENP3,0.0
12-Sep,0.0
ZNF500,0.0
ANKS3,0.0
TNFSF12,0.0
DUOX1,0.0
TNFSF13,0.0
TNFSF12-TNFSF13,0.0
SIAH1,0.0
CBLN1,0.0
GATM,0.0
NUDT16L1,0.0
MGRN1,0.0
SLC30A4,0.0
HMGN2P46,0.0
UBALD1,0.0
TP53TG3D,0.0
RP11-17M15.1,0.0
VPS39,0.0
PLA2G4F,0.0
PRSS36,0.0
RSL1D1,0.0
FUS,0.0
IVD,0.0
BCAR4,0.0
NDEL1,0.0
RNF222,0.0
TRIM72,0.0
PYDC1,0.0
RPL26,0.0
ITGAX,0.0
BAHD1,0.0
COX6A2,0.0
ARMC5,0.0
CHST14,0.0
ODF4,0.0
LITAF,0.0
CTD-3088G3.8,0.0
C15orf57,0.0
AHSP,0.0
CTD-2014E2.5,0.0
CTD-2358C21.3,0.0
PRM1,0.0
ZNF720,0.0
RNU6-516P,0.0
GSPT1,0.0
CCDC42,0.0
SPDYE4,0.0
PRSS53,0.0
SRP14-AS1,0.0
HSD3B7,0.0
STX1B,0.0
BMF,0.0
MIR365A,0.0
NTN1,0.0
STX4,0.0
ZNF668,0.0
BUB1B,0.0
MIR193B,0.0
PAK6,0.0
PLCB2,0.0
TNFRSF17,0.0
PIK3R5,0.0
MKL2,0.0
VKORC1,0.0
SHISA9,0.0
PHGR1,0.0
CPPED1,0.0
BCKDK,0.0
PRSS8,0.0
DISP2,0.0
KNSTRN,0.0
MFSD6L,0.0
RPUSD2,0.0
RAD51,0.0
RANGRF,0.0
TYRO3,0.0
NUSAP1,0.0
RP11-1166P10.6,0.0
NDUFAF1,0.0
IGHV3OR16-9,0.0
RTF1,0.0
HERC2P4,0.0
ITPKA,0.0
EMP2,0.0
LTK,0.0
RPAP1,0.0
PER1,0.0
C16orf72,0.0
CHP1,0.0
MAPKBP1,0.0
CARHSP1,0.0
PMM2,0.0
PLA2G4B,0.0
HES7,0.0
JMJD7,0.0
TMEM186,0.0
GUCY2D,0.0
ABAT,0.0
TMEM114,0.0
TRAPPC1,0.0
OIP5,0.0
NUBP1,0.0
AC002519.8,0.0
ZNF267,0.0
SLC25A35,0.0
RMDN3,0.0
GCHFR,0.0
PRM2,0.0
DNAJC17,0.0
PRM3,0.0
TNP2,0.0
ZFYVE19,0.0
AC002519.6,0.0
SOCS1,0.0
RMI2,0.0
PPP1R14D,0.0
RP11-599B13.6,0.0
SPINT1,0.0
RP11-170L3.7,0.0
RHOV,0.0
VPS18,0.0
RP11-1166P10.1,0.0
DEXI,0.0
CTC1,0.0
AURKB,0.0
C17orf59,0.0
TMEM107,0.0
VAMP2,0.0
VASN,0.0
GPS2,0.0
CAMKK1,0.0
SMAD6,0.0
DPP8,0.0
VWA9,0.0
CIAPIN1,0.0
PSMB6,0.0
SRRM2-AS1,0.0
COQ9,0.0
POLR2C,0.0
PRSS27,0.0
MEGF11,0.0
DOK4,0.0
CCDC102A,0.0
TIPIN,0.0
KCTD5,0.0
RPL9P25,0.0
GLTPD2,0.0
KIFC3,0.0
CTD-2600O9.1,0.0
MAP2K1,0.0
SNAPC5,0.0
CTD-3126B10.4,0.0
AC141586.5,0.0
VMO1,0.0
RPL4,0.0
TM4SF5,0.0
ZMYND15,0.0
CX3CL1,0.0
CHRNE,0.0
CCL22,0.0
HERPUD1,0.0
SPG21,0.0
MTFMT,0.0
ENO3,0.0
SLC12A3,0.0
RASL12,0.0
PFN1,0.0
KBTBD13,0.0
SLC25A11,0.0
UBAP1L,0.0
PRSS30P,0.0
ZG16B,0.0
PRSS41,0.0
PLLP,0.0
PDCD7,0.0
CLPX,0.0
CILP,0.0
CETP,0.0
PRSS33,0.0
TCEB2,0.0
CPNE2,0.0
FAM192A,0.0
IGDCC3,0.0
C17orf107,0.0
RSPRY1,0.0
PDPK1,0.0
CEMP1,0.0
EIF5A,0.0
SMAD3,0.0
SLC38A7,0.0
PAQR5,0.0
PGP,0.0
GOT2,0.0
RNU6-1155P,0.0
BRICD5,0.0
MLST8,0.0
AC012322.1,0.0
UBE2G1,0.0
KIF23,0.0
RPLP1,0.0
TLE3,0.0
CASKIN1,0.0
CT62,0.0
ANKFY1,0.0
LINC00922,0.0
TRAF7,0.0
RAB26,0.0
PKD1,0.0
CYB5D2,0.0
GRAMD2,0.0
ATP2A3,0.0
P2RX1,0.0
NTHL1,0.0
PKM,0.0
SPNS2,0.0
SPESP1,0.0
MYBBP1A,0.0
MAP2K5,0.0
AAGAB,0.0
ZNF319,0.0
MED11,0.0
MMP15,0.0
ARRB2,0.0
PELP1,0.0
C15orf61,0.0
ALOX15,0.0
CCDC113,0.0
ATP6V0C,0.0
PRSS54,0.0
RP11-20I23.1,0.0
SETD6,0.0
TBC1D24,0.0
NTN3,0.0
PIAS1,0.0
ABCA17P,0.0
RP11-315D16.2,0.0
RNPS1,0.0
NDRG4,0.0
FEM1B,0.0
ECI1,0.0
GGT6,0.0
ANP32A,0.0
PRSS22,0.0
PLEKHO2,0.0
SPAG7,0.0
PIF1,0.0
ALOX12,0.0
ALOX12P2,0.0
IRX3,0.0
IRX5,0.0
FBXO39,0.0
ZNF174,0.0
IRX6,0.0
SLC13A5,0.0
C17orf100,0.0
C15orf65,0.0
MNS1,0.0
ZNF280D,0.0
ZNF75A,0.0
GCOM1,0.0
ZNF200,0.0
AJ003147.9,0.0
CASP16,0.0
CES1P1,0.0
LIPC,0.0
ZNF213,0.0
FAM63B,0.0
ZNF205,0.0
AIPL1,0.0
CCNB2,0.0
WSCD1,0.0
C16orf90,0.0
CLUAP1,0.0
RNASEK,0.0
GABARAP,0.0
PAM16,0.0
GLIS2,0.0
HNRNPA1P48,0.0
TFAP4,0.0
TOX3,0.0
TMOD3,0.0
YBX2,0.0
SLC2A4,0.0
CLDN7,0.0
ELP5,0.0
BCL2L10,0.0
PHF23,0.0
EEF1A1P22,0.0
DVL2,0.0
ACADVL,0.0
ASGR1,0.0
AKTIP,0.0
ASGR2,0.0
ARPP19,0.0
SLC16A11,0.0
TRAP1,0.0
BCL6B,0.0
NLRC3,0.0
C17orf49,0.0
AMFR,0.0
NUDT21,0.0
FAM81A,0.0
TRIP4,0.0
CLDN9,0.0
MT1B,0.0
MT1F,0.0
PAQR4,0.0
PKMYT1,0.0
SNX22,0.0
PPIB,0.0
CSNK1G1,0.0
SCIMP,0.0
CTD-2116N17.1,0.0
KIAA0101,0.0
ZNF609,0.0
FAM96A,0.0
ZNF232,0.0
MT1H,0.0
SLC52A1,0.0
OAZ2,0.0
MT1X,0.0
KREMEN2,0.0
INCA1,0.0
FLYWCH1,0.0
NUP93,0.0
MIR138-2,0.0
FLYWCH2,0.0
CLDN6,0.0
MT1A,0.0
GTF2A2,0.0
RAB8B,0.0
BNIP2,0.0
FOXB1,0.0
ANXA2,0.0
IL32,0.0
RORA,0.0
C2CD4B,0.0
AC126323.1,0.0
CCDC64B,0.0
TPM1,0.0
THOC6,0.0
RPS27L,0.0
HCFC1R1,0.0
MT1M,0.0
MT3,0.0
CA12,0.0
C1QBP,0.0
RPAIN,0.0
MT2A,0.0
TNFRSF12A,0.0
FBXL22,0.0
MT1L,0.0
MIR422A,0.0
MT1E,0.0
DAPK2,0.0
ACSM2B,0.0
CYP2B6,0.0
TIAF1,0.0
SCUBE1,0.0
PNPLA5,0.0
PNPLA3,0.0
SAMM50,0.0
PARVB,0.0
KIAA1644,0.0
LDOC1L,0.0
PRR5-ARHGAP8,0.0
PHF21B,0.0
KIAA0930,0.0
UPK3A,0.0
FAM118A,0.0
FBLN1,0.0
WNT7B,0.0
MIRLET7A3,0.0
MIRLET7B,0.0
PPARA,0.0
TTC38,0.0
GTSE1,0.0
TRMU,0.0
GRAMD4,0.0
CERK,0.0
LL22NC03-75H12.2,0.0
LINC00898,0.0
FAM19A5,0.0
RP1-29C18.10,0.0
SULT4A1,0.0
TTLL12,0.0
AMELX,0.0
TSPO,0.0
PHF5A,0.0
ACO2,0.0
CSDC2,0.0
PMM1,0.0
DESI1,0.0
XRCC6,0.0
NHP2L1,0.0
CCDC134,0.0
TNFRSF13C,0.0
CENPM,0.0
LINC00634,0.0
WBP2NL,0.0
NAGA,0.0
FAM109B,0.0
SMDT1,0.0
NFAM1,0.0
SERHL,0.0
CYB5R3,0.0
ATP5L2,0.0
A4GALT,0.0
ARFGAP3,0.0
PACSIN2,0.0
TTLL1,0.0
BIK,0.0
MCAT,0.0
BRD1,0.0
ALG12,0.0
CRELD2,0.0
PIM3,0.0
LINC00102,0.0
CD99,0.0
GYG2,0.0
ARSD,0.0
ARSE,0.0
ARSH,0.0
ARSF,0.0
PRKX,0.0
RP11-706O15.1,0.0
RP11-706O15.3,0.0
RP11-706O15.5,0.0
NLGN4X,0.0
VCX3A,0.0
VCX,0.0
PNPLA4,0.0
MIR651,0.0
VCX2,0.0
VCX3B,0.0
RP11-126O22.1,0.0
TBL1X,0.0
GPR143,0.0
SHROOM2,0.0
WWC3,0.0
CLCN4,0.0
MID1,0.0
CD99P1,0.0
ZBED1,0.0
DHRSX,0.0
MIOX,0.0
IL17REL,0.0
TTLL8,0.0
MLC1,0.0
MOV10L1,0.0
TRABD,0.0
SELO,0.0
MAPK12,0.0
MAPK11,0.0
AL022328.1,0.0
DENND6B,0.0
ADM2,0.0
NCAPH2,0.0
AKAP17A,0.0
SCO2,0.0
TYMP,0.0
ODF3B,0.0
SYCE3,0.0
RNU6-409P,0.0
AC000036.4,0.0
ACR,0.0
PPP2R3B,0.0
CRLF2,0.0
SLC25A6,0.0
ASMTL,0.0
TOB2,0.0
TEF,0.0
RANGAP1,0.0
TST,0.0
DEPDC5,0.0
C22orf24,0.0
YWHAH,0.0
SLC5A1,0.0
C22orf42,0.0
RP1-90G24.6,0.0
LARGE,0.0
HMGXB4,0.0
TOM1,0.0
HMOX1,0.0
MCM5,0.0
RASD2,0.0
MB,0.0
APOL6,0.0
APOL5,0.0
RBFOX2,0.0
APOL3,0.0
APOL4,0.0
APOL2,0.0
APOL1,0.0
MYH9,0.0
TXN2,0.0
FOXRED2,0.0
IFT27,0.0
CSF2RB,0.0
PISD,0.0
DRG1,0.0
PATZ1,0.0
SEC14L2,0.0
UQCR10,0.0
MTMR3,0.0
HORMAD2,0.0
LIF,0.0
OSM,0.0
GATSL3,0.0
RP1-130H16.18,0.0
TBC1D10A,0.0
SF3A1,0.0
CCDC157,0.0
RNF215,0.0
RP4-539M6.19,0.0
PIK3IP1,0.0
MTFP1,0.0
SEC14L3,0.0
GAL3ST1,0.0
TCN2,0.0
SLC35E4,0.0
DUSP18,0.0
MORC2,0.0
SMTN,0.0
SELM,0.0
INPP5J,0.0
RNF185,0.0
CSF2RBP1,0.0
MPST,0.0
L3MBTL2,0.0
KCTD17,0.0
KDELR3,0.0
CBY1,0.0
TOMM22,0.0
JOSD1,0.0
GTPBP1,0.0
SUN2,0.0
DNAL4,0.0
NPTXR,0.0
CBX6,0.0
APOBEC3A,0.0
APOBEC3C,0.0
APOBEC3D,0.0
APOBEC3G,0.0
